node_key,difference
027f56ba3897143bafa13dab95a5c2876d6ea45839c97b5d7d01f6ec65a2a8e2b2,-0.106556
027f6517632a33fcafb4afc15c26fc9ec16a51dad1a2308ac311fabf034f3dcda0,-0.100247
027f7f8c06827a7462fa4e9f029da41cd75c3c5151c6e8b43ac9b66471c8209328,-0.000037
027f839756c8e2128fa37fe1165637061e188df2cdd0f74b8da4bd19dbdb92e520,-0.112231
027fc9b96a2fc0e15111fd3419c16dcff3e200d3ec0a4cfe4c465dcfe987cd4ac7,-0.123432
02807beb75805e5bc66c46e9e593f5507dca2c106c2dbccc8b5a9ba592a2e2af0e,-0.000037
028101bf2b81fc3c5f6292c48ca10968c6658ddc112071f9149d2344a616511d53,-0.122947
0281438fcd76773501de080080270892cfa95f412529db11f0d90764ffb040833f,-0.000038
02814a1458b8145c40c26693cbbebd290436c0e3e9479d1555e44646f1a29d07e2,-0.000037
0281611c844f7c7195003e1e83d971ff8cd15d9b2f573d3ce2a8c45a19257535a9,-0.000037
0281db8e651e88d3eac1e036bf6fbff08a1062ddafd77374793bdf6e011a3bf8d1,-0.000037
0281edbae903ebf01bf4055222293b359a74eea800ae795eaa3078afc7c60f6e06,-0.000037
028211261c93009da92cd81bd9435741433889b51f581c1c3ec8fa444982e581c0,-0.000037
02822ebf234d9533fdf05448257f58b3b57985005ce215e10d963845656078f452,-0.105660
028251de6a5b18a787f6b5297719c4019b1a24c520ca3c6cf2d498238415906d52,-0.000037
02826e724cec58430a5c0591726e3e43a501673598bb1916ae2033135a72c2eaa4,-0.000038
02827c08291be084a5624b6d4405df2359dab3bdc33b25e7f7bb94caea59eb57df,-0.000037
02830541eee6ffaa16298b425c5a262a57e2c270c2ecb109729d2ce0988147f1b9,-0.000037
02831262fac8492f12f84fa19530fb0f1561ba593169796cd4e193e894dfb34088,-0.000038
02832310d792b1bbafe9e1e1a958369f3aeb878320a5a72bd2b6df631a4c449641,-0.112156
02833672fac90df92d1abb0324cdfc7bf29192341b7c6e045d2fd5660da5ddea2b,-0.000038
02833f5b2a02049a34ea84bca98ca9082c9c9265de6e486aaa939ba261120ca448,-0.000037
028361d7828281e51b7d8c906f35be707f12fe3d1692a41f80eb22c56ae283b80c,-0.114807
0283890809addc290c5331d2dc74bd433368fb53a9aeffa0c012aa9e810ff26c17,-0.000037
02839a2f94e58e3d9cdf3d9982f0652bffb65e49e53351adaaa2842b5d23fe9e4a,-0.000037
02839bdc5b4b99e33f01809d6487e83f22918b5c6fdc15f9380fa0341a2a811984,-0.000037
028417de0f436d5159363ad8213b5fd2206a1aa1ea46d5671066f29b9453302fa1,-0.000038
0284ae43a940a23c0ee3bbaae5957bcf2a7bf50d175bdce30cc9d249aac27d1cde,-0.000037
0284e9088dfadfe9aa01a5a668f9eb5c0c8212e0f94af841bb1fea9b22d6873d53,-0.111970
02851f819863eb0872f84675902036816d1fa5ede006ab2187aafbaf2523d7e789,-0.000037
0285300b0114152c37d1375b24043f43703bc19627e63a92d445161ed7fd1722a4,-0.000037
0285ab9f5eeb8cdf410e91c8c5fecb308d2b2faed5409e205c489281521743d468,-0.109729
0285bad18d1a5b3a6dedc89277dc0d21b296c1c3a9b92c5c03f92090257d8e7f3b,-0.000037
0285d05c7993709cd2bcc4957e1374b4e1920c7ad77464f56816f6840a23581642,-0.000038
0285f596affb2063cd3a9b0780846ee06ad65edf985765604aba809cc8b94da1c9,-0.084117
02866acecb8dc51b11cae7780de4d2a2deef15af4e9a429bacb7ac73c1e2878b85,-0.000037
028728990108a968ba091656a2a6e716c8582fb07d2f94f50abed42d9702295c02,-0.000038
02873dfcf07bc802d87f9f227aca378fd81ac05ab21d100a5bc59eed087c1cf30f,-0.000037
02878823c9be99cc87be582d3f659da3c4dab6d4556f61c05c62916a45ced33e7e,-0.111746
028789d28ca5aa5791171547ed6f358deaa835c15617cd2dbdc31e0b34a90c37aa,-0.000037
0287c8c05eca54dd807afc776fde8d3650b5e4dca6d1c620d6af9d20b991c6a2fb,-0.110625
02884f19cd421413b934858a628d091ace39921a115a43f252578ce25ce0d5a18b,-0.000037
02886c3560d1e530e0fbdb04dd776265a642272e7c34b625d7e09373880f37a732,-0.100657
028892b3b9321d5202f62d8b99a95fcdac8ea403d30d47bd39994fc5993ef09ac0,-0.000037
0288a7119e8f122c37e86d340e8135dca764d6138a1e5988a6dbf61af6625559dc,-0.000037
0288e3184a4ac58eb1949a769809a8bbd28099eaf8d9655c096ff6a5dfddbb8196,-0.000038
0288fd5c2cf26ba6f4e24e71cfce49794c965b357f2be77afea1310568b8f7592a,-0.000037
02895dc4edaa31fbe8391a77382f50d4e3a5fd296ea8f9230521525b67b4fbca61,-0.121378
028968e39a6166fe5cbd428ad321cbfd5c093a81d0f40b146398c4cd4281ab498a,-0.000037
028973785689353025538280d2f66af7716f134bf214b6a66b2fc72840efa1d69d,-0.000037
02897417069cfb89042d8786e0571f7551cf0c6e8c2db8ddb1b401b5335a198e28,-0.000037
0289a74d942f005553f7aa306967561a21c0a7311589351d63b3689736ab5b9777,-0.110775
0289f6b289d73ddfb590142e5fc2d535e4dcd4f2f35203ee25a8376206e801da46,-0.000038
028a18da91e6d353894c54aa05610e8c30d3f0e5ea135f40597a5d993aa545846d,-0.000038
028a3f9f57e756f50a29ed779b35f64b5570486b9ae6c9b3235e26b3ca85c75974,-0.000037
028a4babc0ab080f4f2bee4d18c22e0f51ce6d66e06f3ba73722ded8859f7e8f55,-0.000037
028a50d53fa37dd3b18a717fe9ee038c543685d9e1282fea37e0bc0abdfc406040,-0.000037
028ade832d4224494bac9cbd62687cc1c111da24e318faa22fa2fc8521e7e17a9e,-0.000037
028b0f135e61f2e14041642d0d5bc680efe63d7a29ce6bd5ef38402dd04d3391a4,-0.119661
028b64d1719f04861b3eb39848e4ce1e87bc8bce1e5eeecd3d4c62d3e54a2c5f35,-0.000038
028ba5cd8a618f88525d9f23547e5ce849eda93430a2da1d0954dda857f04ca91e,-0.000038
028bba13d33cf1cb7a3c57f1f64f3d2f70989a02b85359ec311fda460530b537f1,-0.000038
028bbc3bad9f2dd108a9cec805c12445dea179195b6d07f90921dea683bcff5eac,-0.112156
028bf257aa2f408304686eba20248d3df6fb0d711a17e14cb8c1d237df2c4080ba,-0.000037
028bf901bff434b02755881fcfa4ad928d4ee2ce5df61e8f9733c206649f8d9d8f,-0.109730
028c01a5cb3883597d900b81a9706dec54189c93be99e713bf00c850d80af01012,-0.000037
028c3f34b0eed5b840f798e84950df08c93e99148b40c9c8a293bb4431b6486436,-0.107900
028c766d691216057c374760f4efe3f93a7139569c5f333ca32db1adc5fbdb1843,-0.000038
028cac06af4426f279de190a90f772062adfb6d994a69ce8d376b95236b2dda522,-0.000037
028d04b86fecd6c74b8b74b9c287d6f226cb6a4a6a1a0fa71a3c644215a79cd992,-0.000038
028d06db238947f9c6390d796e4f0a38a42eca579bff9ea12648f9f9c2213b1ab3,-0.000037
028d2c4abb348b496dc6647419930a24a899625e6d523d3eba891545ea39c747bc,-0.113724
028e0d8b8a241a586cd5e7c21cfd20ad5505a6234de3b32b0f03b762a6d5156d74,-0.000037
028e721f0fca22d7df9d0e62e7d87bfb6b1e0c1d8b6095952b33f52713b1f4f174,-0.000037
028e8d7d82693fd1aa8cb0aa9254fdcbf735a54da340bcd546b1abbf679c29f199,-0.000037
028e95ba4247f01006cf68044d200ee7f0ec226a413a7a9d88067e95a15145802a,-0.000037
028fae9d8cff490c86cc591e8743bf5e17144a913f28722937e7bcfa6bc1f5aa0a,-0.112119
028faf35de621e8aae046fa6819ebba851fc6189d3c995492fd884651b61f795ab,-0.108497
028fb5527044fc9a231c5a9c3ccba1ce971c7e83dba35d270ee32652e28c0dcf10,-0.000037
028fb772055faf4a1821b189a8b30e7d37be1bf3264552e49398a0cfecbb38f949,-0.113650
028fd16cfb1f41858783c6817729892907f81662bec03472e59060497be9c04491,-0.000038
029042c2ddc4fb4ba3f8cf3e97f98767ab15bd192c95e0ecbba2383fe88f297c98,-0.000037
029058e672ec09c23348054d4acd0f01c48878a553d588ce638447ac8153eaa931,-0.000038
0290772b568e81f26b691ecf2bca8ecf65eb47e7ae39f52404df93f64241bb6b37,-0.105660
0290a1fcc31306a9abdce4cd1c66bc7a0af2232144e683938e801340bdac9424d7,-0.118578
0290b3b76809acaac929750fe298ad26238bae66488934a2a14e3e815f3845f024,-0.111634
0290bac42b1738b584dae87b89486d5506e79df5b17d7afd34eaa18899d1b470c7,-0.122498
0290cba746127ff3fc69677e97a078bcf91423a3cd5422ec746b712417364f77f1,-0.000038
0290f7ca2e2e11c3acf53a35a15dfe3e9bc28948e3d24b040252ae9c4744e809c9,-0.000037
029134d20f31e58fb5d70291340c7bd33f408c0342df7766bf6fa5b2a857bb18d0,-0.000037
02913e8fc1c2e0a65fa7d267cf3566405e385f641d3a56f5dcd4feff78f9d445b1,-0.000038
02914855d32c82c499029e17e743ed11c10298d7056df9a5ee7de6ac41d2436c9f,-0.000038
029181173e15590cadf3f6a1ec11c6334b684cc59b49daacaae32b88b94c4b08ec,-0.000038
0291a049871fcf1683672a118cdc8cb48a0d55defe26b96586b51ec1deaf1a5e5e,-0.000037
02927ce8817a6d3ea24d9007f0f16cd9c5bacdc2d935ca00dcb97ea04029670b5c,-0.000038
0292a5d80094c8637ee0e1a7888244dfa16eeeea4e1d975d1195cff9bdafae4265,-0.000038
0292da7b0bc95beeae05ed095e399852a0bf3818909c8f2609eca065c6294eed54,-0.000037
0292f5b1c13402afbd29f254f4ac5ae895ba15f8e1389a6f82694c341cb5ce3be6,-0.114135
02933fc0c8ec927868d45abb34bd180a36d61dbb977fdfdf1842696008982d5488,-0.111149
0293675e6082a8ac7921e9b89e0586b20cd043351be9cce7adac6983ed4b4e8746,-0.110029
029375622bfef9668b462339bc091bbf67f5673d779488b719a154ff84afbf19e9,-0.000038
029388a7e8ec0118030a0432e8e7a05a4c29cb3429a99e9cb92122fdc5dbe37f27,-0.000037
0293d455cdbc24c196c963559e6befa7533f02f2741d975a1556f1bf56ffd0fd9f,-0.000037
0293f7963a10f56130bdde0edf827723f7479f46992fdd3c3f1c918d1563f92e58,-0.116637
029482e5c65cd1e968f8880b45a9db9bbd8d82709be98eb7a13ec7144a8774bc13,-0.000038
029492fdf3d834937da77ddb3b0ac0a0bebe339ebdb65f3978a39fcc2a4fe69c12,-0.000037
029498b8c64ed53ee8566789aa1591aac2a8398b492768ec6ee3de4d79d5d11673,-0.000037
029500ed0528c2f2ed373d858301235cee59da94a93dc63ea125819f68a48c3a67,-0.098491
02955eee4a9b01269cc9ae99dad6e36ce4a8dfcffb8ecb15d328488f15469b09e5,-0.000037
02957cce70ee1381fe951ec255eb01ac6acf0a4fa796cb7f847b1792bea8dfeb2d,-0.000037
02958680911892ee404ba0348e1915531b05c1ac3972b036b267f80ba519e2e156,-0.120371
029594524455d11ecf24549dbd47b096d74285014331aa3cf29ee87ccffc709e6c,-0.000037
0295b2004c0c035c523bf3ab499466a7f24a1ee245d6dd015844fb130569191f23,-0.000037
0295e78d909ff4688f8aa8175e85ad7b6085ef11a449015b45db1cd0e45567b270,-0.114957
0296b02fcbe53e91be11a5685f2be5c96653d081ae3ac1924265ab18a6a2d76d54,-0.110626
0296b77e66386b2bc85e0c57282acdce8caa867e2ba383a1e58611a7dfae9f6ca2,-0.000037
0296bf63604070c8a94e96899ab0249e361c7eca49d1bf2bb86e3376cd2129116c,-0.000038
029768f8a660f60003b2d857fc2a0ffc0974c21943ef3da98e723d4558a7eb4562,-0.084640
02979996e66bc361a9791f08f0c59d59b3a8e14310f124330bc05cf609a2c2b936,-0.116375
02979d1d1ac0ffaef2e263aa7030f3981b129cb30f99963ec9d9915e12209febcd,-0.000037
0297aef1d2b959292522f4c02b490f4fa4d995c3284a58b96e45e04b515d3d3d69,-0.104839
0297d6b8f99a63a2297a96e036424791a0d42ba04815e55604f2abe9ebdfe40790,-0.000037
0298ba88fbcb4b9a96b8a76085114d4b561dc844b720a8f8a52c2e9b26abb6bf5d,-0.000037
0299231dc6f4412435a5d3d173d0702d4b92430b22f1d985f0892557d7e113155f,-0.000037
029952b8b4e2f3fda9fe3ab5937f14402e306960e4fd487db090c3c6bbdd583a53,-0.109394
02996f2a49192e08f5fb92f140934129721f160afe3c3c2fbf1fc23ec30130107b,-0.120407
02998b8e3c842fb82d23209ccb0575425f8aeba03dc768df02cef47e6e027e5643,-0.000038
02998bdfcc634c8832b1904762e2ef9d644ae93694ad246f3c7ebd704c91760aca,-0.000037
02999f3f457930fa19a57bd0288a5437c7afe2497e9604d175aa54f0bdd24c95c0,-0.109357
029a0c78c4620dc43c4fef4611733c488f1a3e739f0829ad017f1a31457ec3c175,-0.000037
029a359ced4c537fc53d237d9be4f6ddc984c88b7f91af7d5e3cb21c0309fcec87,-0.122834
029a4a206ba553f86f4c044acbc6302bc9b39a6a02237d3b131376a69ad7ba1d59,-0.000037
029a9674d9d6106092a28f27bd6b344948c74baad8f309fe9ffa9735c52adeb7b7,-0.112194
029a9e984bcb44f84d6d556e52a0f5045969f54484b5f4776cb7379d77d27d69d9,-0.000038
029aadae7e610d6d77d182dce7504cb88e065bb7f21885c36bbeaa50309730780d,-0.000037
029ad1a3008543a8470b04a272a026f8cb102c73b0152171d6c5868f9c14a892fd,-0.000038
029b2b490aace2f66c1d9337fe7a11b6c67b5f1b6bd63ed03c569b2ec631cac2bf,-0.106518
029b9fac1643e7ba3017d02db0a4ba582cc42daa1403bec32ec58fbc05ec19ee52,-0.000038
029bc7b03075421b3eb9276a1387d8ebee52d45780b3b75478e9ab917e21e85d28,-0.119661
029be4d44444d920243de70ee7258610646cb906286488e0dac82ea96d8904ba00,-0.000037
029c845d8cec94c6bae5448c2987640d1e655f32d21e41de6961374a2dd746583c,-0.103756
029ca591d04d6dfb423ddb72b15309c0bb6fe1da1b90796c394013a0cd8dde9a1a,-0.000037
029cb2900188ae4c75122501d518c6a972d42893dca6902c980ba5e5e964250644,-0.082213
029cd0c0f81c4a15216a7821ccebcbb61e62b237a72799c6c5412326f1295f50c9,-0.000038
029d14e9e370198a7d06a49e28bbfef22da46c396d6656b0b9698ddcc7a3dddd60,-0.000037
029da2df3ba4c10c034c781369517de6ed7d7f3d7708de615a433486b4e679c56d,-0.111746
029dac4b2a80666bd4e9b11206ecb1dcc368b862fbaaa35db6321f71de5c075817,-0.000037
029dd5af0509aaad126453afa568a4d6d68f711bf8d44208941844465492bad86a,-0.000037
029e02fdf07584c305caa98545c8e1d379ad25b00a8d702d03a85c8599930ce1c3,-0.000038
029e04e4f89ecc5901f6f91728e7a06300bdeff469eb8e82030d153c42defa086c,-0.000037
029e12e65ba7a06f4e85084423582542d6d51620e0b029587bc01cdbbf4809f5ee,-0.000037
029e1c645f1e43aabad54eea7c22791d4c126e8be4cae49d6631bd9e80813653a7,-0.122872
029e5462758067df5178ae2225650d161be0601a076018cde952e93b603dc6303d,-0.109431
029e6138455b9d54dd23e27d7d327e1db0c58b23d292d50e090d2e32e7225f25ec,-0.104839
029e7dba1211bf74e3c52e53af2866b3a8234ec8acd11e21192008ca077d7a75a5,-0.000038
029eb84bce955f57ff52b6fa1c081c6af4ffc40a1b213e54122772d7ad93a27269,-0.000038
029ec30279f3588c8448a43acfe7b3a7843b40bf5607e53a646cf4a2106ab07242,-0.000037
029f10b24cb6f3d363361cafa98e5b67ee90dac79c5eb193c87a5bac1d05eca999,-0.107901
029f2b1a55b7753252c8d5914b53b3181979e6eb0c91b74986b7410269fa10b51a,-0.000037
029f98005ca20311a684e777db3ff60342ba1dc0ec163e2b3773cf410263705ce7,-0.000038
029fd07b9af97ac1c7f672175e9328142c70a8dd51e31940efc22036dc1d50dab6,-0.112530
029fdd0806d0072f351c6363504f5eeb21e85f086fe680e7a44cc93765d0f76bbd,-0.112119
02a026be7762b93e24acecfda127e42efa2146222c683bcba53b74efd56b3a365f,-0.000037
02a099fbdd0606cdfd5934a10d43743c381e651cbbbf62199461ec9269a88a1566,-0.000037
02a0a736517cef42a62a9575e7682941774459c74347e47bfc96b5e09f9635bb64,-0.119661
02a0d9a0d756c299b8b22b329740985aff346993a5bdb844991ab8fbe43a08d38c,-0.000038
02a0eef7c48d66780e9927cd1858fd5fc90419d342de0dc6a723afa6fe85303f15,-0.109431
02a12390eb180f53227406355323c0da9b04f46853acdfecc6ad3ac727115b4046,-0.000037
02a170a56622e74b51c9a713cb69e26cc0b577c7b6b626abd09595e8f492feecee,-0.000037
02a17f27bf863e7f02c808d4ccb7fc43ceb43ca6c051e3c030b1064edd9d4afdfa,-0.000037
02a1acc61bb4220065f920a8e9daf7a419123521514c75f486b072934227cb98f0,-0.000037
02a1ba142ede72f0babb759eff334300983925cbe342b4c66e829f223e6a27f3df,-0.000037
02a1ea9675910357e8169ac12664f3d02ffec6acbf017042a393140f1a7adac5a7,-0.000037
02a2a3f13af48d363d14c743cb71ae43a6a000027ccd833dd3eb370dd9363667ec,-0.114397
02a2c77120c55dc0ecbff8344047f70dd3c6548725317157ee17e0ea8bcb036a6c,-0.000037
02a2e806443bcafe7796d8afa099c04b0d3702aee671f1cb0e27c2038e3d3c91f5,-0.000038
02a38208dbec5c601a74079f0748a36493ad643b1da63914db38f96a028a7b319c,-0.000037
02a3aedeb9a499acddb8a3b2c07b736748427ebb112ead7b05e25541a53b96a609,-0.000038
02a3af7e24f1f6e18c222016a16a6ddfb9d84b1a6d3a2e4792d430651906272308,-0.000037
02a4432c869f821b7a297b9519524c987efb6e71e11b317de045af7cd7a4d9edce,-0.000037
02a4f9eff64b5a4c4d0530535732205bb7ae18e4b4474b8d1f1d6a30e54e72f6ea,-0.000038
02a531ae0bebc4999d98d0e8ee8437b32b0b058900704a9b2800e0396a7fd6ddd6,-0.118242
02a56cfdeb478b5804ab442e7c7595dac0876377c396319c4db70393c86ef32041,-0.105884
02a5824fd2bb365ea73c2d3bd852c5f446182718779c932573d54dad45a647a24b,-0.123656
02a62b7be989d377595c364853c5701b481a4097b9b6f2389da81054e89a6703d8,-0.000038
02a634302743be6151a1c8d4b0fd292be88dc902869f6afad80c2e2aacbc39ab96,-0.000038
02a68125053283ac18a8d609697c768facbabbb0e9af6eab4a7b6fe90bb206d71c,-0.000038
02a68e2f57f8431d21b4bc85959ff1d278fe68fdca72a731c225d72801f8347b55,-0.112045
02a69d2afaee7b89e52568331723d2eda8232c36c7c1a7d0f8aa3ebd5ab1a95fe7,-0.000038
02a6a3ab027dd7920e326c45d98655c698aef81849b513962bcf0d111a714255ea,-0.000037
02a6ed4dc3e8241b18f9940c2e91fa41445bc97847b7b79fdbb461a1054ebc4b48,-0.000037
02a7319693cdad936e82258903742ec6e0b6ec904ae8cb988a684e60a64265f142,-0.000037
02a778572498145203577201e810caac59914ae86ee4a4dc48c6dc8cf302b59ce9,-0.120632
02a79e6a728a2bbe645414e8521cb371cf0b03ef34fe1ce1f1ddeee2e5a1afc3a3,-0.104130
02a7b8ec1c9d259a540eb797dcad5b22512ecd11896451769bd12f356721b38cb1,-0.000037
02a7ca4a95197774b54dfc814ee41019f5b272e6a84efa1bee63335d53d65a8393,-0.000038
02a7e6cf5a203ab4bc9e89575001972ecf4d03bb005d5d37c0dbb781bb39b05f3b,-0.000037
02a82a66bec7bda908fa29d1ed0875848f888e8517ea09598dd319a61e8d1919b6,-0.000037
02a855a3894402df75df2c4fc432e2b421e35d88966b12f78d18af67dfdfc3ed47,-0.000037
02a915feb38d5f2b184dd4f1485a13c164605f90c02deb46315f05ca162c52fb54,-0.000037
02a931c943d00c4e8ba98d359ffcf988a29dc309c658147c84c21a76eaf4d0dba3,-0.000038
02aa0a12506bf5782f7a7cc97e2988cc50cd14f3fbc7d98e4f4860a8441f800650,-0.000037
02aa530626e316ec2e5e5083ac20e14d52c05af1a6546b02eb76458fc9ea53a95e,-0.112306
02aa57a53e2e93f6d29509021c27e0d16facd819b878806426c5e6400ffbe1c913,-0.000037
02aa77dbcdc25b1d5770d82b3b1d6f4be99d3dcb233e247e496bcb088c4f07fcf9,-0.115031
02aa89cda0e8c2692817e79e0b03b63de61a7825b10b5da62acd605e5255779890,-0.000037
02aad718e4e08485f8ab1558cb7065fe84071414c9e8809d3ea8e2032713fca7d2,-0.000037
02aaf3975c8462e783dd84bac6adbcccc8938190cad0b1e21baf3f6bf48246e7b4,-0.111372
02ab113ac3b6536e8be0306297f2409b3963af09fe884e2a2670844804ae022624,-0.000038
02ab287570a6e126817d02321c84fa14e0aab3294dd435cd178102b9af9991dac1,-0.000037
02ab371c49bf48b0bbfc4b781012f306c979b1ab92638c38e9256104da73e8bc9c,-0.000037
02ab39c0e54917796c13dda37669e54e9570b215ec8b99221dcb43b2780e5c7888,-0.000037
02ab3dd6bebc1393b79b56c3be11f79a6830714d16d061d8fef7fbe4cdc56b59a0,-0.000037
02ab4e97d12703c27178fd16ddb92112ea369cb88c58b057e1652d66f25202d3a1,-0.000037
02ab9350791efbea388ad8da580bd9feca195fc744fb697ecb2cf8d03b5a1b62aa,-0.000037
02ac2073f1e2a841c5d030fd0f6ade661b52103ec2e850be7a30316fce9019a26c,-0.000037
02ac53b41d0fd6a1915d3a7af5cc6cd475f68b3291ef2ca0977381697fc53212bb,-0.000038
02ac8a8a234a6a078e5e6c9eac5308dc1d3af101a08cd506bdda9cd3cef8c5917a,-0.000037
02ac9a4bcbfa98f5daab0215da1c38dbb7535cd5dae915c6f24709eeab8c5c0954,-0.000037
02ace8da64702eea7314461f3a8b33add4832c899689be942dae1f71a729dce665,-0.000038
02acfe0422aa8ccbbbabee280b6e0be32d24e73b1c28528ad4f736728ca521452a,-0.101889
02ad09218c25040f3c2ae116e993480bef8b1cb43ba9b22df6217350b5d1b6bebb,-0.115069
02adedf28b562ba969063e72357c14592378d61aa6d9ad049d0eda471fa4982785,-0.000037
02adffda1172bc0e56b238cba15919180b1e72fcde056d7c50960326849a8a3d5e,-0.000037
02ae41e6a434208672ef2606afd53f43c25bb7235a34b142baf7379aa0ec495c02,-0.112642
02aeb191d68de52c0426730c082fbaef9ec9b694a5143293b76f5e3d1ca9fa5f3b,-0.000037
02aef34e4b84ba9613e7d29a8e886698db58e6ecd95e4ecf0ec7d57280141fbc16,-0.000038
02afc8f02784f7b05037fcbab4f1034252e4e300043607879670ca95c5d24934b5,-0.114135
02afe1445b26dab7de3ec64ee8a7aaf74d586d38e877cf341b3579f4319b6b54f5,-0.000037
02aff6be0e439704a6972abacc2bcd19dda83a4c6210cda1ab9386875d9f5df68f,-0.000037
02aff7fc5904b5ecabf083444ae52a9f49cc8debbde35d368132609312713658b2,-0.000038
02b0460da88b5cdb3ca7b3913dd680ed12924b9434a37f3993a36f8911a2f60ee1,-0.000037
02b068bcd8e52bf178215bb78f66be445d6763eefbc1b393780f9fcb17fdaa7da9,-0.109020
02b0d6a0e0650ea2ec39ec44569b49bd9dff64cfa3ce439ba9d7314ed8bcb7862c,-0.114583
02b0d73cebaa770ef6c300d6aba9c009f71dc27363ffbd35c4923a51fb50bc5eeb,-0.000037
02b1166bca66be931fa099acd27a3357c6edca8805436f48882cb2b1041b86dbab,-0.110626
02b19318fdfb633f03d746c6f32fc9917d0a60f1005f7b4e9c2c222674ba2de472,-0.000037
02b1a4e892f56ee4f0594808a605d3495e9f5a2f1a0f678ddddd613ee02f5ce78f,-0.114807
02b1b20b0ed7f1e38e139b6650b675c062ba0f995538225bc6db68fbf57cee3184,-0.112119
02b227251c2c8a94c8ac60a1c0bf1785b28d029f43718a8105e7dad2d948701c5f,-0.113388
02b22c168d0b69e509587fa8300290d69c59694474e63c0a045bba1300e71b3674,-0.000037
02b24df72b2e46c31c0dab51e7555f4178e291dbcc334496a97ed96130df791f2e,-0.117085
02b263aeecfc9e5e23d344ff414f1fb20edfbcc45a5e3391805307814ccd6ceb02,-0.000038
02b26af55b7512cb2069d861a1ff05f315ff09e5f0a93230604dde33adad090142,-0.000037
02b2ed93ca67cd3e11cbaafca26a13f66841a10a32c72add50507aaee962637c9e,-0.000038
02b337c1845ce329b588e033f4d1bd88bee17e5342c627962b7c7885417105ab46,-0.000037
02b350fcada8d362f0810bb3c05f6d920c7cbb2d368c11bddc7dc3eb0acefa7e7e,-0.102411
02b38e48818dc89e0942c398cb68767051809eec9de3c5d8aef3bfe838321e2a54,-0.000037
02b38e9e3a89e501055cafbf9c771cafa589e2fff1829e5997267d8156282f32d0,-0.000037
02b3b6e20933db934bea78cb298f77340393203d511e998e1e3688f2f737b33606,-0.000038
02b4ef19c06b9a1d83f608d2a6fea32d307ab8c839f667eaa44b821b68d485c1ea,-0.000037
02b513e176bec8e42f2ead1545eb547707cfc24e4aa3024d7c7096845aecedec88,-0.000038
02b56ade1fe92afdbf4bdec6496a45030ad56a575680ebb6cebb482bfd447bfe76,-0.112082
02b5a47a5f32da94996e832c82a033afaaaaf7b6d5518a5c889f6b79f59c4f73d7,-0.111149
02b5ea27444ea179387eb713a67cfb0502103fc2f02133efc18aca678f84c50811,-0.000037
02b6b3b33b6ffb4265fc741cab3db249dd52d8294615d4b7d58c8347cc2442519f,-0.119101
02b78d37dec0c83f1bcf5d9df2a91506ae5313cd53c9194b0286294fef74bccb34,-0.000037
02b78fae07ce002a644f7134619b8f15eedf9d5e558141cc392dd432fd37afc6c9,-0.000038
02b7e7671f052a315a967d67da9d699f44f8ba37ba8a7faf11e28d806c4d114150,-0.112269
02b7fd95c538bcc11aaa65d7c07e363bb3d483c8767e91e96d28d4f77fe67ec6a8,-0.116524
02b81aff9c3e79d488419e978e708f3f9a15a3895427f80cd5038f3773ca6ad6a8,-0.000038
02b8854d7aa706d4c7d0f7f1092da88cc3f9bcccc8cde0868510e304e09204d416,-0.112306
02b8bb92f6b1983a1bf95fab4b9b6aa6c912333c413ad1399ffdb69ea74622de01,-0.111409
02b8e327a14a9b28a554a46b60c8d3767774dd77f45a1da97de9b3c7a7ac1cfde9,-0.000037
02b9087f0bb258fd59d1b587178565bda1a0bbf5227dd05dfdc263243a978a968a,-0.000037
02b958e404ace2442e0f308ca11dc0183529bb3121730a015025801e38d9fa3a2d,-0.113276
02b9ba23dd84b380f3b6e2a0cc510319a361456206162adcec31a24fd03a57c404,-0.000037
02ba12f265a769c690f74b910206803627cd62d7a8f9b3f9b770ad179bf402758b,-0.000037
02ba318fdf75b99be38f2fbc60083c1d166c7cab9cd12c27718c1212f79e850381,-0.000037
02ba3e72506d6e66d6d27c8a9e050bf392232ae6559cf568c56a837dc0b77aab38,-0.000037
02bac990154d0e400b53b3884253700b5b4572178b37b7cd081f06ba5be0df3c57,-0.112156
02bb3475c38a81b9a27e8a38aa156f95e722d3951c16aaebdfa648bd67e87bf31a,-0.117346
02bb421dc2113a2a25343362c48119d417da7786ea5b539cd5d161732ec541e43f,-0.112754
02bbbec45e0357207616ef9bd184853f2a38b79b8d1cab54b1082b6d7fe6d91747,-0.000038
02bbd2db9eed52c1c28a29f126b7e38c03ada264d2b71965b5eb1e45da009efc5c,-0.109356
02bbdfe6899e72d86e3957e01f4a8aed30bb7bcedb7d4dd97f93ed848f97dd17d1,-0.000038
02bccad0e96c0268289b6e5d309efd073a8feaba165c82816246f20b49abca674d,-0.000037
02bcde5d01c4b173404330fef62bc941efe36dc773b81f02f78cf9f3e845516d8c,-0.000037
02bd0963f263421ef57631cb92f4d7a45c4809504563ee18d987c6747d2f6fe6da,-0.000038
02bd3f1cd0ed08a082eef5beb8ccf90062f41934b1abb7e84a0a41e36b08530910,-0.000038
02bdac8f4f0705dcaaf356d4551025b31d724f078088859ec308feb7fee0ff9aff,-0.000037
02bdb9d8d0ad365b8b12b7abaadb5fae1944b90c1454b886f6382abcf8536df744,-0.000037
02bdedc36903a1f96b5f3dfab0c1f3fd85bd5cfc5b0456c9a24c182d9dd5bdb709,-0.000037
